Hour,index,key_0,Load,Voltage,Carbon Intensity,Load Shed,Generation,Cost,Emissions,type
2,,63,-0.0,6.306244083039701,,0.0,0.0,0.0,0.0,
2,,64,-0.0,-5.335835354382425,,0.0,0.0,0.0,0.0,
2,8.0,65,-0.0,-7.792735526427464,,0.0,0.0,0.0,0.0,NG
2,,66,179.73,2.5649063838108077,,0.0,0.0,0.0,0.0,
2,,67,-494.37243435813116,-12.375366489485373,,0.0,0.0,0.0,0.0,
2,,68,-0.0,35.10044704456459,,0.0,0.0,0.0,0.0,
2,,69,-0.0,1.6296646921394995,,0.0,0.0,0.0,0.0,
2,,70,114.36,-1.5817943705350217,,0.0,0.0,0.0,0.0,
2,9.0,71,-0.0,16.320366508723623,,0.0,600.0,13510.674,304652.45294117654,COW
2,,72,-36.57816732677991,4.059573838204642,,0.0,0.0,0.0,0.0,
2,,73,-0.0,-0.2658792517809161,,0.0,0.0,0.0,0.0,
2,,74,-0.0,0.05838483703007569,,0.0,0.0,0.0,0.0,
2,,75,-0.0,-6.816273126400574,,0.0,0.0,0.0,0.0,
2,,76,-0.0,15.185503893615646,,0.0,0.0,0.0,0.0,
2,,77,-593.135345732065,-9.793265121976447,,0.0,0.0,0.0,0.0,
2,,78,-0.0,-8.556945122668822,,0.0,0.0,0.0,0.0,
2,,79,-0.0,1.1350886301884202,,0.0,0.0,0.0,0.0,
2,,80,1299.13,55.2356629145645,,0.0,0.0,0.0,0.0,
2,10.0,81,-0.0,4.399485606455755,,0.0,0.0,0.0,0.0,NG
2,,82,-0.0,5.791915842800904,,0.0,0.0,0.0,0.0,
2,,83,-0.0,1.8602991154617712,,0.0,0.0,0.0,0.0,
2,,84,-860.907242235353,-16.032766072077152,,0.0,0.0,0.0,0.0,
2,,85,-0.0,8.387467701626974,,0.0,0.0,0.0,0.0,
2,,86,-0.0,0.363932186621696,,0.0,0.0,0.0,0.0,
2,,87,-0.0,1.0002258857883817,,0.0,0.0,0.0,0.0,
2,,88,-16.661940988711134,-12.429329586887206,,0.0,0.0,0.0,0.0,
2,11.0,89,-0.0,16.33236650872368,,0.0,600.0,10593.2064,238866.41882352944,COW
3,,1,-0.0,0.0,,0.0,0.0,0.0,0.0,
3,,2,23.43,-3.059998089043347,,0.0,0.0,0.0,0.0,
3,,3,-88.60785171885875,-8.658451638001338,,0.0,0.0,0.0,0.0,
3,,4,-0.0,16.62470576692442,,0.0,0.0,0.0,0.0,
3,,5,-0.0,16.275171986046416,,0.0,0.0,0.0,0.0,
3,,6,-270.58840343928637,0.3307860367434614,,0.0,0.0,0.0,0.0,
3,0.0,7,-0.0,10.244842755167724,,0.0,1700.0,11197.119700000001,0.0,NUC
3,,8,-223.76460589188528,-12.866384647964537,,0.0,0.0,0.0,0.0,
3,,9,-0.0,12.856287866505795,,0.0,0.0,0.0,0.0,
3,,10,-0.0,5.003342156315512,,0.0,0.0,0.0,0.0,
3,,11,-136.80612473242618,10.745901475154596,,0.0,0.0,0.0,0.0,
3,,12,-0.0,4.477876630479614,,0.0,0.0,0.0,0.0,
3,,13,-218.44996742270865,1.7588908330960749,,0.0,0.0,0.0,0.0,
3,,14,-0.0,-9.54861750380121,,0.0,0.0,0.0,0.0,
3,,15,-0.0,0.20028990730213536,,0.0,0.0,0.0,0.0,
3,,16,-251.1624835174683,-8.766009686629559,,0.0,0.0,0.0,0.0,
3,,17,-0.0,0.9611813053917331,,0.0,0.0,0.0,0.0,
3,,18,-0.0,4.937710849542668,,0.0,0.0,0.0,0.0,
3,,19,-58.332738784100805,2.998637054641563,,0.0,0.0,0.0,0.0,
3,,20,-108.49193012939892,-12.716085915471467,,0.0,0.0,0.0,0.0,
3,1.0,21,-0.0,3.2724117806036475,,0.0,0.0,0.0,0.0,COW
3,,22,357.45,8.024512253871649,,0.0,0.0,0.0,0.0,
3,,23,-7.88032600602053,-15.821317928270332,,0.0,0.0,0.0,0.0,
3,2.0,24,-0.0,22.904286345269156,,0.0,0.0,0.0,0.0,NG
3,,25,-0.0,-1.6117186653955287,,0.0,0.0,0.0,0.0,
3,,26,-368.451056630332,-9.112120937641293,,0.0,0.0,0.0,0.0,
3,,27,-0.0,-2.9873377540623096,,0.0,0.0,0.0,0.0,
3,,28,-276.63609549041837,-3.0350635553772918,,0.0,0.0,0.0,0.0,
3,,29,-0.0,-0.18940632666101465,,0.0,0.0,0.0,0.0,
3,,30,-0.0,12.856287866505795,,0.0,0.0,0.0,0.0,
3,,31,-186.7454000031377,-10.989971167961357,,0.0,0.0,0.0,0.0,
3,,32,-331.6242773068477,13.2739722764195,,0.0,0.0,0.0,0.0,
3,,33,-271.32145702124177,-8.738962255967522,,0.0,0.0,0.0,0.0,
3,,34,-0.0,0.4032397494536326,,0.0,0.0,0.0,0.0,
3,,35,-207.36253199563325,-7.756087060423283,,0.0,0.0,0.0,0.0,
3,,36,-0.0,-12.81065333704646,,0.0,0.0,0.0,0.0,
3,3.0,37,-0.0,5.808248729387969,,0.0,945.1495080254804,30796.02947527812,694420.2724817615,COW
3,,38,-0.0,-7.727224328669536,,0.0,0.0,0.0,0.0,
3,,39,-0.0,-9.07520973158637,,0.0,0.0,0.0,0.0,
